student,neighbourhood,schooldist,hoodname,age,sex,smoking_at_home,smoking_parents,smoking_siblings,alcohol,cannabis,tobacco,money,romantic,wave,friend_1,friend_2,friend_3,friend_4,friend_5,friend_6,bestfriend,bfperiod,bfwave
s099,1,0.9,Neighbourhood A,13.8,girl,yes,yes,no,4 once a week,3 occasional,1 none,15,yes,t3,s081,s115,s152,NA,NA,NA,s115,to,t2
s099,1,0.9,Neighbourhood A,13.8,girl,yes,yes,no,3 once a month,2 tried once,1 none,4,yes,t1,s133,s046,s094,s111,NA,NA,s133,from,t1
s099,1,0.9,Neighbourhood A,13.8,girl,yes,yes,no,3 once a month,2 tried once,1 none,3,no,t2,s115,s013,s081,s082,NA,NA,s133,from,t1
s099,1,0.9,Neighbourhood A,13.8,girl,yes,yes,no,4 once a week,3 occasional,1 none,15,yes,t3,s081,s115,s152,NA,NA,NA,s133,from,t1
s099,1,0.9,Neighbourhood A,13.8,girl,yes,yes,no,3 once a month,2 tried once,1 none,4,yes,t1,s133,s046,s094,s111,NA,NA,s133,to,t1
s099,1,0.9,Neighbourhood A,13.8,girl,yes,yes,no,3 once a month,2 tried once,1 none,3,no,t2,s115,s013,s081,s082,NA,NA,s133,to,t1
s099,1,0.9,Neighbourhood A,13.8,girl,yes,yes,no,4 once a week,3 occasional,1 none,15,yes,t3,s081,s115,s152,NA,NA,NA,s133,to,t1
s100,4,NA,NA,13.6,boy,yes,yes,no,3 once a month,2 tried once,1 none,2.5,no,t1,s085,s053,s068,s116,NA,NA,s061,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s061,s091,s116,s068,s095,NA,s061,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,4 once a week,2 tried once,1 none,50,no,t3,s091,s018,s108,s138,NA,NA,s061,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,3 once a month,2 tried once,1 none,2.5,no,t1,s085,s053,s068,s116,NA,NA,s061,to,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s061,s091,s116,s068,s095,NA,s061,to,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,4 once a week,2 tried once,1 none,50,no,t3,s091,s018,s108,s138,NA,NA,s061,to,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,3 once a month,2 tried once,1 none,2.5,no,t1,s085,s053,s068,s116,NA,NA,s085,from,t1
s100,4,NA,NA,13.6,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s061,s091,s116,s068,s095,NA,s085,from,t1
s100,4,NA,NA,13.6,boy,yes,yes,no,4 once a week,2 tried once,1 none,50,no,t3,s091,s018,s108,s138,NA,NA,s085,from,t1
s100,4,NA,NA,13.6,boy,yes,yes,no,3 once a month,2 tried once,1 none,2.5,no,t1,s085,s053,s068,s116,NA,NA,s085,to,t1
s100,4,NA,NA,13.6,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s061,s091,s116,s068,s095,NA,s085,to,t1
s100,4,NA,NA,13.6,boy,yes,yes,no,4 once a week,2 tried once,1 none,50,no,t3,s091,s018,s108,s138,NA,NA,s085,to,t1
s100,4,NA,NA,13.6,boy,yes,yes,no,3 once a month,2 tried once,1 none,2.5,no,t1,s085,s053,s068,s116,NA,NA,s091,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s061,s091,s116,s068,s095,NA,s091,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,4 once a week,2 tried once,1 none,50,no,t3,s091,s018,s108,s138,NA,NA,s091,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,3 once a month,2 tried once,1 none,2.5,no,t1,s085,s053,s068,s116,NA,NA,s091,to,t3
s100,4,NA,NA,13.6,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s061,s091,s116,s068,s095,NA,s091,to,t3
s100,4,NA,NA,13.6,boy,yes,yes,no,4 once a week,2 tried once,1 none,50,no,t3,s091,s018,s108,s138,NA,NA,s091,to,t3
s100,4,NA,NA,13.6,boy,yes,yes,no,3 once a month,2 tried once,1 none,2.5,no,t1,s085,s053,s068,s116,NA,NA,s116,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s061,s091,s116,s068,s095,NA,s116,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,4 once a week,2 tried once,1 none,50,no,t3,s091,s018,s108,s138,NA,NA,s116,from,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,3 once a month,2 tried once,1 none,2.5,no,t1,s085,s053,s068,s116,NA,NA,s116,to,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,2 once or twice a year,1 none,1 none,10,no,t2,s061,s091,s116,s068,s095,NA,s116,to,t2
s100,4,NA,NA,13.6,boy,yes,yes,no,4 once a week,2 tried once,1 none,50,no,t3,s091,s018,s108,s138,NA,NA,s116,to,t2
s101,3,3.69,Neighbourhood C,13.4,boy,yes,yes,yes,2 once or twice a year,2 tried once,1 none,5,no,t1,s051,s044,s113,s131,NA,NA,s051,from,t1
s101,3,3.69,Neighbourhood C,13.4,boy,yes,yes,yes,2 once or twice a year,2 tried once,1 none,30,yes,t2,s051,s005,s106,NA,NA,NA,s051,from,t1
s101,3,3.69,Neighbourhood C,13.4,boy,yes,yes,yes,3 once a month,4 regular,2 occasional,35,no,t3,s051,s062,s076,NA,NA,NA,s051,from,t1
s101,3,3.69,Neighbourhood C,13.4,boy,yes,yes,yes,2 once or twice a year,2 tried once,1 none,5,no,t1,s051,s044,s113,s131,NA,NA,s051,to,t3
s101,3,3.69,Neighbourhood C,13.4,boy,yes,yes,yes,2 once or twice a year,2 tried once,1 none,30,yes,t2,s051,s005,s106,NA,NA,NA,s051,to,t3
s101,3,3.69,Neighbourhood C,13.4,boy,yes,yes,yes,3 once a month,4 regular,2 occasional,35,no,t3,s051,s062,s076,NA,NA,NA,s051,to,t3
s102,4,NA,NA,13.6,boy,yes,no,no,4 once a week,2 tried once,3 regular,3.4,yes,t1,s094,s109,NA,NA,NA,NA,s094,from,t1
s102,4,NA,NA,13.6,boy,yes,no,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s094,from,t1
s102,4,NA,NA,13.6,boy,yes,no,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s094,from,t1
s102,4,NA,NA,13.6,boy,yes,no,no,4 once a week,2 tried once,3 regular,3.4,yes,t1,s094,s109,NA,NA,NA,NA,s094,to,t1
s102,4,NA,NA,13.6,boy,yes,no,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s094,to,t1
s102,4,NA,NA,13.6,boy,yes,no,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s094,to,t1
s102,4,NA,NA,13.6,boy,yes,no,no,4 once a week,2 tried once,3 regular,3.4,yes,t1,s094,s109,NA,NA,NA,NA,s109,from,t1
s102,4,NA,NA,13.6,boy,yes,no,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s109,from,t1
s102,4,NA,NA,13.6,boy,yes,no,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s109,from,t1
s102,4,NA,NA,13.6,boy,yes,no,no,4 once a week,2 tried once,3 regular,3.4,yes,t1,s094,s109,NA,NA,NA,NA,s109,to,t1
s102,4,NA,NA,13.6,boy,yes,no,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s109,to,t1
s102,4,NA,NA,13.6,boy,yes,no,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s109,to,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s069,s106,s074,s113,NA,NA,s069,from,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s069,from,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s069,from,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s069,s106,s074,s113,NA,NA,s069,to,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s069,to,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s069,to,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s069,s106,s074,s113,NA,NA,s106,from,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s106,from,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s106,from,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s069,s106,s074,s113,NA,NA,s106,to,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s106,to,t1
s103,4,NA,NA,13.4,boy,yes,yes,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s106,to,t1
s104,2,2.26,Neighbourhood B,13.7,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s115,s009,s013,NA,NA,NA,s115,from,t1
s104,2,2.26,Neighbourhood B,13.7,girl,yes,yes,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s115,from,t1
s104,2,2.26,Neighbourhood B,13.7,girl,yes,yes,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s115,from,t1
s104,2,2.26,Neighbourhood B,13.7,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s115,s009,s013,NA,NA,NA,s115,to,t1
s104,2,2.26,Neighbourhood B,13.7,girl,yes,yes,no,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s115,to,t1
s104,2,2.26,Neighbourhood B,13.7,girl,yes,yes,no,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s115,to,t1
s105,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,2 once or twice a year,1 none,1 none,6,no,t1,s056,s061,s088,s089,s104,s112,s056,from,t1
s105,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,2 once or twice a year,1 none,1 none,6,no,t2,s056,s052,s088,s112,s121,NA,s056,from,t1
s105,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,4 once a week,1 none,1 none,7,no,t3,s056,s066,s088,s112,s121,s147,s056,from,t1
s105,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,2 once or twice a year,1 none,1 none,6,no,t1,s056,s061,s088,s089,s104,s112,s056,to,t3
s105,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,2 once or twice a year,1 none,1 none,6,no,t2,s056,s052,s088,s112,s121,NA,s056,to,t3
s105,1,0.9,Neighbourhood A,12.9,girl,yes,yes,no,4 once a week,1 none,1 none,7,no,t3,s056,s066,s088,s112,s121,s147,s056,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s069,s074,s103,s113,NA,NA,s049,from,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,3 once a month,3 occasional,1 none,2.5,no,t2,s074,s113,s098,NA,NA,NA,s049,from,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,4 once a week,3 occasional,3 regular,5,no,t3,s049,s057,s113,s050,s074,NA,s049,from,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s069,s074,s103,s113,NA,NA,s049,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,3 once a month,3 occasional,1 none,2.5,no,t2,s074,s113,s098,NA,NA,NA,s049,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,4 once a week,3 occasional,3 regular,5,no,t3,s049,s057,s113,s050,s074,NA,s049,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s069,s074,s103,s113,NA,NA,s057,from,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,3 once a month,3 occasional,1 none,2.5,no,t2,s074,s113,s098,NA,NA,NA,s057,from,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,4 once a week,3 occasional,3 regular,5,no,t3,s049,s057,s113,s050,s074,NA,s057,from,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s069,s074,s103,s113,NA,NA,s057,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,3 once a month,3 occasional,1 none,2.5,no,t2,s074,s113,s098,NA,NA,NA,s057,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,4 once a week,3 occasional,3 regular,5,no,t3,s049,s057,s113,s050,s074,NA,s057,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s069,s074,s103,s113,NA,NA,s074,from,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,3 once a month,3 occasional,1 none,2.5,no,t2,s074,s113,s098,NA,NA,NA,s074,from,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,4 once a week,3 occasional,3 regular,5,no,t3,s049,s057,s113,s050,s074,NA,s074,from,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s069,s074,s103,s113,NA,NA,s074,to,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,3 once a month,3 occasional,1 none,2.5,no,t2,s074,s113,s098,NA,NA,NA,s074,to,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,4 once a week,3 occasional,3 regular,5,no,t3,s049,s057,s113,s050,s074,NA,s074,to,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s069,s074,s103,s113,NA,NA,s113,from,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,3 once a month,3 occasional,1 none,2.5,no,t2,s074,s113,s098,NA,NA,NA,s113,from,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,4 once a week,3 occasional,3 regular,5,no,t3,s049,s057,s113,s050,s074,NA,s113,from,t2
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s069,s074,s103,s113,NA,NA,s113,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,3 once a month,3 occasional,1 none,2.5,no,t2,s074,s113,s098,NA,NA,NA,s113,to,t3
s106,2,2.26,Neighbourhood B,13.8,boy,no,no,no,4 once a week,3 occasional,3 regular,5,no,t3,s049,s057,s113,s050,s074,NA,s113,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t1,s123,s114,NA,NA,NA,NA,s034,from,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t2,s114,s123,s034,s065,s087,NA,s034,from,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,3 regular,7,no,t3,s034,s052,s123,s065,s087,s114,s034,from,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t1,s123,s114,NA,NA,NA,NA,s034,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t2,s114,s123,s034,s065,s087,NA,s034,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,3 regular,7,no,t3,s034,s052,s123,s065,s087,s114,s034,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t1,s123,s114,NA,NA,NA,NA,s052,from,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t2,s114,s123,s034,s065,s087,NA,s052,from,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,3 regular,7,no,t3,s034,s052,s123,s065,s087,s114,s052,from,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t1,s123,s114,NA,NA,NA,NA,s052,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t2,s114,s123,s034,s065,s087,NA,s052,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,3 regular,7,no,t3,s034,s052,s123,s065,s087,s114,s052,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t1,s123,s114,NA,NA,NA,NA,s114,from,t2
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t2,s114,s123,s034,s065,s087,NA,s114,from,t2
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,3 regular,7,no,t3,s034,s052,s123,s065,s087,s114,s114,from,t2
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t1,s123,s114,NA,NA,NA,NA,s114,to,t2
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t2,s114,s123,s034,s065,s087,NA,s114,to,t2
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,3 regular,7,no,t3,s034,s052,s123,s065,s087,s114,s114,to,t2
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t1,s123,s114,NA,NA,NA,NA,s123,from,t1
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t2,s114,s123,s034,s065,s087,NA,s123,from,t1
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,3 regular,7,no,t3,s034,s052,s123,s065,s087,s114,s123,from,t1
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t1,s123,s114,NA,NA,NA,NA,s123,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t2,s114,s123,s034,s065,s087,NA,s123,to,t3
s107,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,3 regular,7,no,t3,s034,s052,s123,s065,s087,s114,s123,to,t3
s109,4,NA,NA,13,boy,yes,yes,no,2 once or twice a year,1 none,1 none,6.5,yes,t1,s111,s094,NA,NA,NA,NA,s111,from,t1
s109,4,NA,NA,13,boy,yes,yes,no,3 once a month,2 tried once,1 none,5,yes,t2,s031,s111,s155,NA,NA,NA,s111,from,t1
s109,4,NA,NA,13,boy,yes,yes,no,4 once a week,3 occasional,3 regular,10,yes,t3,s111,NA,NA,NA,NA,NA,s111,from,t1
s109,4,NA,NA,13,boy,yes,yes,no,2 once or twice a year,1 none,1 none,6.5,yes,t1,s111,s094,NA,NA,NA,NA,s111,to,t1
s109,4,NA,NA,13,boy,yes,yes,no,3 once a month,2 tried once,1 none,5,yes,t2,s031,s111,s155,NA,NA,NA,s111,to,t1
s109,4,NA,NA,13,boy,yes,yes,no,4 once a week,3 occasional,3 regular,10,yes,t3,s111,NA,NA,NA,NA,NA,s111,to,t1
s111,4,NA,NA,13,boy,yes,yes,no,3 once a month,1 none,1 none,40,yes,t1,s109,s094,NA,NA,NA,NA,s109,from,t1
s111,4,NA,NA,13,boy,yes,yes,no,3 once a month,2 tried once,3 regular,5,yes,t2,s109,NA,NA,NA,NA,NA,s109,from,t1
s111,4,NA,NA,13,boy,yes,yes,no,4 once a week,4 regular,3 regular,5,yes,t3,s109,NA,NA,NA,NA,NA,s109,from,t1
s111,4,NA,NA,13,boy,yes,yes,no,3 once a month,1 none,1 none,40,yes,t1,s109,s094,NA,NA,NA,NA,s109,to,t3
s111,4,NA,NA,13,boy,yes,yes,no,3 once a month,2 tried once,3 regular,5,yes,t2,s109,NA,NA,NA,NA,NA,s109,to,t3
s111,4,NA,NA,13,boy,yes,yes,no,4 once a week,4 regular,3 regular,5,yes,t3,s109,NA,NA,NA,NA,NA,s109,to,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s088,s089,s097,s104,s105,s115,s056,from,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,NA,1 none,1 none,3,no,t2,s056,s088,s089,s097,s099,s115,s056,from,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,3 once a month,1 none,1 none,15,no,t3,s056,s088,s004,s099,s105,s139,s056,from,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s088,s089,s097,s104,s105,s115,s056,to,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,NA,1 none,1 none,3,no,t2,s056,s088,s089,s097,s099,s115,s056,to,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,3 once a month,1 none,1 none,15,no,t3,s056,s088,s004,s099,s105,s139,s056,to,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s088,s089,s097,s104,s105,s115,s088,from,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,NA,1 none,1 none,3,no,t2,s056,s088,s089,s097,s099,s115,s088,from,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,3 once a month,1 none,1 none,15,no,t3,s056,s088,s004,s099,s105,s139,s088,from,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,2 once or twice a year,1 none,1 none,2.5,no,t1,s088,s089,s097,s104,s105,s115,s088,to,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,NA,1 none,1 none,3,no,t2,s056,s088,s089,s097,s099,s115,s088,to,t3
s112,1,0.9,Neighbourhood A,13.5,girl,no,no,no,3 once a month,1 none,1 none,15,no,t3,s056,s088,s004,s099,s105,s139,s088,to,t3
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,2 once or twice a year,2 tried once,1 none,4,no,t1,s074,s069,s098,s101,s106,s114,s074,from,t1
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,3 once a month,2 tried once,3 regular,4,no,t2,s074,s106,s032,s120,NA,NA,s074,from,t1
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,4 once a week,3 occasional,1 none,5,no,t3,s106,s049,s050,s057,s060,s074,s074,from,t1
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,2 once or twice a year,2 tried once,1 none,4,no,t1,s074,s069,s098,s101,s106,s114,s074,to,t2
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,3 once a month,2 tried once,3 regular,4,no,t2,s074,s106,s032,s120,NA,NA,s074,to,t2
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,4 once a week,3 occasional,1 none,5,no,t3,s106,s049,s050,s057,s060,s074,s074,to,t2
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,2 once or twice a year,2 tried once,1 none,4,no,t1,s074,s069,s098,s101,s106,s114,s106,from,t2
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,3 once a month,2 tried once,3 regular,4,no,t2,s074,s106,s032,s120,NA,NA,s106,from,t2
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,4 once a week,3 occasional,1 none,5,no,t3,s106,s049,s050,s057,s060,s074,s106,from,t2
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,2 once or twice a year,2 tried once,1 none,4,no,t1,s074,s069,s098,s101,s106,s114,s106,to,t3
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,3 once a month,2 tried once,3 regular,4,no,t2,s074,s106,s032,s120,NA,NA,s106,to,t3
s113,1,0.9,Neighbourhood A,12.8,boy,yes,yes,no,4 once a week,3 occasional,1 none,5,no,t3,s106,s049,s050,s057,s060,s074,s106,to,t3
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s107,s123,NA,NA,NA,NA,s107,from,t1
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t2,s065,s123,NA,NA,NA,NA,s107,from,t1
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,1 none,5,yes,t3,s123,s107,NA,NA,NA,NA,s107,from,t1
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s107,s123,NA,NA,NA,NA,s107,to,t1
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t2,s065,s123,NA,NA,NA,NA,s107,to,t1
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,1 none,5,yes,t3,s123,s107,NA,NA,NA,NA,s107,to,t1
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s107,s123,NA,NA,NA,NA,s123,from,t3
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t2,s065,s123,NA,NA,NA,NA,s123,from,t3
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,1 none,5,yes,t3,s123,s107,NA,NA,NA,NA,s123,from,t3
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t1,s107,s123,NA,NA,NA,NA,s123,to,t3
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,3 once a month,1 none,1 none,10,yes,t2,s065,s123,NA,NA,NA,NA,s123,to,t3
s114,1,0.9,Neighbourhood A,13.2,girl,yes,yes,no,4 once a week,3 occasional,1 none,5,yes,t3,s123,s107,NA,NA,NA,NA,s123,to,t3
s115,2,2.26,Neighbourhood B,13.5,girl,yes,yes,no,4 once a week,1 none,1 none,30,yes,t1,s013,s104,s109,s111,NA,NA,s066,from,t3
s115,2,2.26,Neighbourhood B,13.5,girl,yes,yes,no,4 once a week,1 none,1 none,15,no,t2,s099,s104,s040,s125,s143,NA,s066,from,t3
s115,2,2.26,Neighbourhood B,13.5,girl,yes,yes,no,4 once a week,3 occasional,3 regular,20,no,t3,s066,s073,s082,s125,NA,NA,s066,from,t3
s115,2,2.26,Neighbourhood B,13.5,girl,yes,yes,no,4 once a week,1 none,1 none,30,yes,t1,s013,s104,s109,s111,NA,NA,s066,to,t3
s115,2,2.26,Neighbourhood B,13.5,girl,yes,yes,no,4 once a week,1 none,1 none,15,no,t2,s099,s104,s040,s125,s143,NA,s066,to,t3
s115,2,2.26,Neighbourhood B,13.5,girl,yes,yes,no,4 once a week,3 occasional,3 regular,20,no,t3,s066,s073,s082,s125,NA,NA,s066,to,t3
